filename,ImageID,url,thumburl,hits,miss,fa,cr,HR,FAR,score,Number of edges,Entropy,Feature congestion,Number of distinct colors,Familiarity,Realism,Happiness,Clutter,Interestingness,Author,Paper Title,Paper URL,Paper DOI,First Page,Last Page,Year
sci429.png,I993,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci429.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci429.png,35,39,33,127,0.473,0.2062,0.75,3.5,3.94,2.7,3,4.2,4.9,4.4,4.9,5.5,Harald Obermaier;Kenneth I. Joy,Derived Metric Tensors for Flow Surface Visualization,http://dx.doi.org/10.1109/TVCG.2012.211,10.1109/TVCG.2012.211,2149,2158,2012
sci525.png,I1009,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci525.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci525.png,28,41,23,117,0.4058,0.1643,0.74,12.96,6.71,3.27,5,4.8,4.4,4.9,4.6,5.3,Rostislav Khlebnikov;Bernhard Kainz;Markus Steinberger;Dieter Schmalstieg,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,http://dx.doi.org/10.1109/TVCG.2013.180,10.1109/TVCG.2013.180,2926,2935,2013
sci129.png,I939,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci129.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci129.png,36,29,36,91,0.5538,0.2835,0.71,10.06,5.34,4.77,4,4.2,4.8,5.1,5,5,Ove Daae Lampe;Carlos D. Correa;Kwan-Liu Ma;Helwig Hauser,Curve-Centric Volume Reformation for Comparative Visualization,http://dx.doi.org/10.1109/TVCG.2009.136,10.1109/TVCG.2009.136,1235,1242,2009
sci216.png,I957,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci216.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci216.png,39,50,31,126,0.4382,0.1975,0.7,10.61,4.82,8.04,3,4.4,4.5,5.5,5.4,5.4,Stéphane Marchesin;Cheng-Kai Chen;Chris Ho;Kwan-Liu Ma,View-Dependent Streamlines for 3D Vector fields,http://dx.doi.org/10.1109/TVCG.2010.212,10.1109/TVCG.2010.212,1578,1586,2010
sci911.png,I1111,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci911.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci911.png,15,52,11,140,0.2239,0.0728,0.7,7.04,5.07,4.02,4,2.3,3.5,4.1,4.7,5.6,Pedro Hermosilla;Jorge Estrada;Victor Guallar;Timo Ropinski;Alvar Vinacua;Pere-Pau Vázquez,Physics-Based Visual Characterization of Molecular Interaction Forces,http://dx.doi.org/10.1109/TVCG.2016.2598825,10.1109/TVCG.2016.2598825,731,740,2016
sci908.png,I1110,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci908.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci908.png,15,57,10,139,0.2083,0.0671,0.69,10.89,5.91,8.14,4,2.5,3.1,3.9,5.5,6.2,Pedro Hermosilla;Jorge Estrada;Victor Guallar;Timo Ropinski;Alvar Vinacua;Pere-Pau Vázquez,Physics-Based Visual Characterization of Molecular Interaction Forces,http://dx.doi.org/10.1109/TVCG.2016.2598825,10.1109/TVCG.2016.2598825,731,740,2016
sci753.png,I1066,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci753.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci753.png,24,45,20,115,0.3478,0.1481,0.65,10.34,5.78,6.45,4,5.1,5.6,4.6,5.5,5.3,Yi Gu;Chaoli Wang;Tom Peterka;Robert Jacob;Seung Hyun Kim,Mining Graphs for Understanding Time-Varying Volumetric Data,http://dx.doi.org/10.1109/TVCG.2015.2468031,10.1109/TVCG.2015.2468031,965,974,2015
sci981.png,I1121,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci981.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci981.png,16,47,14,134,0.254,0.0946,0.65,9.12,6.27,5.51,7,3.4,3.2,4.4,5.6,4.9,Antoni Sagrista;Stefan Jordan;Andreas Just;Fabio Dias;Luis Gustavo Nonato;Filip Sadlo,Topological Analysis of Inertial Dynamics,http://dx.doi.org/10.1109/TVCG.2016.2599018,10.1109/TVCG.2016.2599018,950,959,2016
sci449.png,I999,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci449.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci449.png,18,55,14,129,0.2466,0.0979,0.61,4.83,3.84,4.15,3,3.4,4,4,5.5,4.8,Yubo Tao;Hai Lin ;Feng Dong;Chao Wang;Gordon Clapworthy;Hujun Bao,Structure-Aware Lighting Design for Volume Visualization,http://dx.doi.org/10.1109/TVCG.2012.267,10.1109/TVCG.2012.267,2372,2381,2012
sci1113.png,I1138,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci1113.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci1113.png,17,46,15,116,0.2698,0.1145,0.59,4.5,3.35,3.16,4,3.5,3.5,4.4,3.8,4.1,"Haneen Mohammed, Ali K. Al-Awami, Johanna Beyer, Corrado Cali, Pierre Magistretti, Hanspeter Pfister, Markus Hadwiger",Abstractocyte: A Visual Tool for Exploring Nanoscale Astroglial Cells,http://dx.doi.org/10.1109/TVCG.2017.2744278,10.1109/TVCG.2017.2744278,853,861,2017
